balance,value,gas,gasUsed,gasPrice,gasPrice
470945818602000, 300000000000000000, 279729, 205581, 148678387684, 148678387684
6914126441926360, 214310978416483542, 198973, 141819, 148678387684, 148678387684
39656062140606687, 25000000000000000, 187438, 132636, 148678387684, 148678387684
472322693526828972, 170000000000000000, 191370, 135855, 140716211092, 140716211092
4050977107277863841, 7000000000000000000, 425247, 300043, 128000000000, 128000000000
94999976899066062, 1897737173887030736, 181224, 127028, 126756151146, 126756151146
27805643861055806, 1000000000000000000, 218156, 127844, 118041122310, 118041122310
25309407900000000, 200000000000000000, 181616, 127860, 176000000000, 176000000000
6551955380767438353, 3000000000000000000, 182614, 128679, 114500000000, 114500000000
1909608753430422233, 5000000000000000000, 229123, 166831, 126275043538, 126275043538
158344391332970614, 700000000000000000, 299438, 206718, 109835800640, 109835800640
16065159442075806, 30000000000000000, 180591, 127019, 108910800640, 108910800640
15704888903898612, 114000000000000000, 182032, 128202, 108910800640, 108910800640
8609399969536761036, 3000000000000000000, 181412, 127692, 127650000000, 127650000000
14621619885361861, 230000000000000000, 181812, 128021, 112014927806, 112014927806
71610868008628396, 476751554743974863, 181914, 127603, 123650717551, 123650717551
10007416254216876, 71000000000000000, 187444, 132631, 123650717551, 123650717551
81095202810418623, 120000000000000000, 161098, 111029, 123650717551, 123650717551
7567809144911372799, 4500000000000000000, 187292, 132516, 123650717551, 123650717551
5093451400000000, 200000000000000000, 181916, 128107, 176000000000, 176000000000
6914126441926360, 589669825093775598, 162015, 111772, 103183331815, 103183331815
303908195400063532, 2100000000000000000, 185922, 131392, 103183331815, 103183331815
36074760219189623, 438729760000000000, 181218, 127534, 103183331815, 103183331815
6802257928287319, 22000000000000000, 180690, 127101, 119572167581, 119572167581
0, 50000000000000000, 179605, 128710, 119572167581, 119572167581
65731301392634893, 105039464101841955, 179950, 125967, 113271951874, 113271951874
9074630961098958, 65539300000000000, 191336, 135833, 113271951874, 113271951874
7497887562725410, 11694333597542081, 200032, 141742, 104640443498, 104640443498
1226237905449745768, 400000000000000000, 287408, 196869, 104640443498, 104640443498
17144526419747747, 180000000000000000, 181938, 124263, 104640443498, 104640443498
4976641180237592, 400436733584668682, 170534, 117785, 123432375348, 123432375348
1221818960607000, 50000000000000000, 173048, 120832, 102273770372, 102273770372
2894812710321000, 360992264123646684, 200061, 142726, 102273770372, 102273770372
2968920014365453, 2000000000000000, 187821, 132944, 102183770372, 102183770372
288576846965552262, 200000000000000000, 166467, 115434, 103409949356, 103409949356
11849568622722372, 34119818507430, 178594, 124837, 103409949356, 103409949356
992250781204556612, 200000000000000000, 181806, 128054, 110603863086, 110603863086
34851094568707633, 90000000000000000, 160623, 110639, 110353863086, 110353863086
10453839943371898, 21450000000000000, 184491, 130218, 109071716426, 109071716426
302839034024580475, 10000000000000000, 163881, 113312, 110150234475, 110150234475
6176102698504679, 1000000000000000000, 182014, 128187, 107848933554, 107848933554
22734702411094617, 400000000000000000, 177766, 124692, 107848933554, 107848933554
25420015785923165, 350000000000000000, 180604, 127031, 129665729072, 129665729072
9249206135473136, 87000000000000000, 181816, 123167, 105586719314, 105586719314
2521359831195570854, 569601883582635474, 359997, 276006, 105586719314, 105586719314
9139792222590618, 260000000000000000, 184159, 129946, 118929896596, 118929896596
711252860320226866, 1041878435420126273, 209462, 150560, 118017692356, 118017692356
181234159274101299, 1300000000000000000, 190701, 135312, 118017692356, 118017692356
42233842779244244, 379000000000000000, 300584, 222651, 118017692356, 118017692356
16368618898966164, 215000000000000000, 184926, 130576, 117927692356, 117927692356
38858888190025223, 79000000000000000, 187276, 132504, 132174635703, 132174635703
41725123467239063, 1497482884527523548, 200200, 142842, 145480365822, 145480365822
1098509546867909320, 1943139388749000000, 188447, 133047, 143000000000, 143000000000
191987389756935841, 100000000000000000, 175064, 122485, 133485629090, 133485629090
149611380505503256, 230000000000000000, 166458, 115426, 133485629090, 133485629090
117613546288145163, 180000000000000000, 188493, 133501, 133485629090, 133485629090
8832581616648660, 30000000000000000, 179130, 125830, 133485629090, 133485629090
26362591021514194, 180000000000000000, 184816, 130446, 133485629090, 133485629090
2097021072816778663, 2000000000000000000, 185896, 131361, 149500000000, 149500000000
11140345600000000, 281692180000000000, 300620, 222681, 130900000000, 130900000000
225548646852373675, 438651570229607226, 209192, 150323, 124315884653, 124315884653
8349852992189550, 275000000000000000, 181722, 127947, 133762238342, 133762238342
262815078760099008, 300000000000000000, 181809, 128019, 133762238342, 133762238342
25261609510835242, 27000000000000000, 187941, 133049, 133322238342, 133322238342
96782691442732302, 80450820000000000, 184369, 130119, 133322238342, 133322238342
310589740910713347, 500000000000000000, 182670, 128714, 138477181602, 138477181602
28380790809987263, 190000000000000000, 182533, 134487, 138477181602, 138477181602
95847521388426407, 850000000000000000, 156372, 107129, 134144180072, 134144180072
18551138005026931, 131000000000000000, 279728, 205555, 134144180072, 134144180072
29679998549147024922, 2200000000000000000, 181345, 134513, 133644180072, 133644180072
15180712567318166, 2914438252471706352, 202065, 144396, 145035307339, 145035307339
310589740910713347, 750000000000000000, 221463, 160547, 144535307339, 144535307339
41115430561000511, 224951683827569360, 200208, 142848, 148356370119, 148356370119
45524269259157656, 139204571457034162, 177769, 120909, 120978445508, 120978445508
824996215722000, 145000000000000000, 180634, 127054, 120978445508, 120978445508
568381387581000, 39000000000000000, 300541, 222615, 121073627807, 121073627807
1349234884148269660, 2399627295250788982, 179976, 125988, 135999848352, 135999848352
10411969670619314, 231335741329635105, 207847, 149214, 116728968113, 116728968113
31633411000000000, 200000000000000000, 162754, 112388, 132000000000, 132000000000
238068138775763718, 14879432180841880729, 205914, 147603, 120823627807, 120823627807
206464147968067343, 900000000000000000, 279777, 205531, 116856568113, 116856568113
568014103078001597, 125000000000000000, 183178, 129132, 135493609207, 135493609207
240482684190000, 190000000000000000, 189478, 131500, 131265089514, 131265089514
605006993008342054, 20000000000000, 181182, 127504, 131265089514, 131265089514
6599303833129150, 353521835637346852, 189722, 134525, 131265089514, 131265089514
238068138775763718, 9100000000000000000, 160984, 110936, 130787907912, 130787907912
1034933991952877564, 5000000000000000000, 352207, 136538, 134371750863, 134371750863
35086933871033589, 643869634257565932, 194114, 137770, 134310184782, 134310184782
219839771169962166, 30000000000000000, 181585, 127834, 134310184782, 134310184782
6733222500615351, 180000000000000000, 170112, 124789, 149216109232, 149216109232
90397358356346514, 310000000000000000, 161635, 111458, 140067317542, 140067317542
14847224780371598, 500000000000000000, 283132, 211125, 139567317542, 139567317542
97180212605491317, 16450000000000000000, 180432, 121012, 139567317542, 139567317542
69724401659082825, 2500000000000000000, 218700, 158280, 139477317542, 139477317542
2087308398337319942, 1900000000000000000, 185913, 131375, 141450000000, 141450000000
40092947580167624, 222715180834765459, 200835, 143371, 124066191971, 124066191971
90397358356346514, 200000000000000000, 192822, 137052, 131921548202, 131921548202
5402283924441268018, 300000000000000000, 177870, 124777, 150000000000, 150000000000
11148595491427641, 9000000000000000, 181750, 127971, 145840577229, 145840577229
269565714041776130, 30000000000000000, 181760, 127959, 162035686131, 162035686131
9156204377832992, 400000000000000000, 177862, 124759, 147858315915, 147858315915
4354459847489980016, 150000000000000000, 316494, 219725, 147858315915, 147858315915
775745709400907633, 1733520000000000000, 170488, 118731, 147858315915, 147858315915
12275109300000000, 87094808600000000, 161085, 111019, 144100000000, 144100000000
68815914895980540, 30000000000000000, 160910, 110875, 156200000000, 156200000000
7399070052372893, 64000000000000000, 184352, 130065, 115500000000, 115500000000
15180712567318166, 3008525254353203075, 181500, 127258, 115272790976, 115272790976
152109060136452537, 252700000000000000, 182618, 128672, 96356990818, 96356990818
53819787829804019, 1600000000000000000, 279765, 205573, 149000000000, 149000000000
8117923200000000, 78000000000000000, 181724, 127949, 123200000000, 123200000000
103486277251628329, 3784454868315794864, 196460, 140038, 103084816487, 103084816487
79562951540221845, 141364023652782644, 197972, 137796, 100577360981, 100577360981
163060328877102551, 2500000000000000000, 185083, 130694, 98084816487, 98084816487
865808196477000, 3000000000000000000, 178180, 127542, 110134900898, 110134900898
1098509546867909320, 1951272572723000000, 188418, 133023, 137000000000, 137000000000
51285245167620069, 10000000000000000, 190640, 135262, 122005191407, 122005191407
375942455637000, 2000000000000000000, 310530, 215832, 121505191407, 121505191407
771546197281426526, 670000000000000000, 170326, 118599, 129216173685, 129216173685
11849568622722372, 80621141242034, 178542, 124793, 129216173685, 129216173685
157972188500000000, 100000000000000000, 218380, 158019, 126500000000, 126500000000
611142245132411652, 717198414044845204, 203061, 145226, 141952555605, 141952555605
105599630809762925, 1689976778071474227, 200019, 142691, 141952555605, 141952555605
14189305140450221, 207000000000000000, 166531, 115486, 141952555605, 141952555605
12172612940577663, 710000000000000000, 181849, 128050, 141777955605, 141777955605
12321836509486194, 100000000000000000, 161078, 111013, 138600000000, 138600000000
555139536354560709, 300000000000000000, 182869, 128888, 135720542569, 135720542569
60941939264651121, 100000000000000000, 181774, 127991, 135545942569, 135545942569
11849568622722372, 96097990944490, 186952, 131802, 133663509059, 133663509059
259755440334337454, 195721797013403552, 197476, 140572, 126500000000, 126500000000
20693665768061905, 130000000000000000, 181804, 127991, 126260810632, 126260810632
2076839834924977995, 2000000000000000000, 185845, 131319, 126000000000, 126000000000
132339004961586741, 1000000000000000000, 286129, 196783, 112641537517, 112641537517
14602456581546743, 200000000000000000, 181790, 124125, 112141537517, 112141537517
144772957303666375, 165436826689405563, 200342, 142960, 125957057019, 125957057019
34251876235143378, 325000000000000000, 189712, 134485, 106810424648, 106810424648
18558492937088330, 969000000000000000, 189739, 134495, 120731349292, 120731349292
11524293453703564, 102880438160224000, 182008, 128183, 120731349292, 120731349292
100026607003210225, 70000000000000000, 175321, 122696, 125197729180, 125197729180
21536535654278591, 10000000000000000, 180549, 126985, 140643218591, 140643218591
77089409184413981, 200000000000000000, 203295, 145644, 132605584303, 132605584303
15180712567318166, 3112328167394854066, 217444, 157212, 132605584303, 132605584303
198287913308213506, 240000000000000000, 182815, 128844, 132605584303, 132605584303
103951337123042926, 620868390347727271, 162406, 113142, 132105584303, 132105584303
14483247471702050, 20000000000000000, 188076, 133159, 132105584303, 132105584303
11849568622722372, 184554680484814, 178530, 124783, 132105584303, 132105584303
48234096790251480, 38043163368642190, 200632, 143202, 132105584303, 132105584303
65888007111624605, 945000000000000000, 160556, 110585, 131901841849, 131901841849
6988796790753592, 120000000000000000, 179104, 125799, 131901841849, 131901841849
38199760888665231, 300000000000000000, 191385, 135873, 131901841849, 131901841849
11618548199594381676, 180000000000000000, 301815, 208646, 122000000000, 122000000000
6914126441926360, 597466992636373820, 161977, 111740, 114655995871, 114655995871
44721517277720751, 500000000000000000, 183822, 129647, 128760552793, 128760552793
271602192166989837, 480000000000000000, 189151, 134041, 133835250107, 133835250107
